miRNA	BT_549	HS578T	MDA_MB_231	T47D	SF_268	SF_295	SF_539	SNB_19	SNB_75	U251	COLO205	HCC_2998	HCT_15	KM12	SW_620	A549	EKVX	HOP_62	HOP_92	NCI_H226	NCI_H23	NCI_H322M	NCI_H460	NCI_H522	CCRF_CEM	HL_60	MOLT_4	RPMI_8226	SR	LOXIMVI	M14	MALME_3M	MDA_MB_435	SK_MEL_28	SK_MEL_5	UACC_257	UACC_62	IGROV1	NCI_ADR_RES	OVCAR_3	OVCAR_4	OVCAR_5	OVCAR_8	SK_OV_3	DU_145	PC_3	786_0	A498	ACHN	RXF_393	SN12C	TK_10	UO_31	CAKI_1	HCT_116	HT29	K_562	MCF7	SK_MEL_2
hsa-miR-503-5p|MIMAT0002874	9.945493721	8.533069769	8.82881352	8.583797017	9.110867975	7.935358615	8.773774701	8.108202511	8.49858269	8.687710382	7.816867954	7.988807161	8.05184284	8.041734865	8.234246254	8.738891031	8.392050365	8.282185179	8.282893527	8.641292057	8.720177932	8.18061797	7.86802492	8.071292083	8.71918364	8.255120404	9.008414011	8.598816311	9.574122544	8.978066895	8.154588753	8.170801262	8.289419933	8.756531931	8.867098963	8.074580435	8.154024619	8.641489627	8.19323211	7.722183909	8.167663009	7.917938904	9.044713798	8.177200682	8.921829933	8.017422403	8.727087118	8.840738089	8.497613708	8.818972483	10.9691144	8.34545663	8.101646446	8.707196045	7.919323196	7.664171855	8.176854697	8.404571538	8.292993255
hsa-miR-504-5p|MIMAT0002875	6.335218382	6.352266724	6.365833109	6.424966727	6.347739724	6.351236347	6.319319947	6.398993844	6.382808603	6.387606879	6.464722531	6.326262805	6.358920128	6.353853376	6.416502348	6.342839172	6.343568292	6.357045231	6.409196183	6.369883301	6.413943277	6.342323752	6.567233677	6.604138156	6.175734719	6.318974532	6.340288552	6.314206117	6.40025718	6.364809973	6.386337781	6.3770327	6.32031881	6.34302023	6.54323841	6.419545552	6.512333244	6.332140008	6.253279541	6.47336712	6.363651587	6.32251574	6.292342139	6.348419443	6.345527816	6.430120937	6.379627204	6.50814275	6.359587327	6.301799406	6.351477729	6.327408324	6.317468257	6.414172144	6.357571794	6.288645403	6.360430845	6.429867169	6.883732886
hsa-miR-505-3p|MIMAT0002876	7.105796356	6.592623887	6.500883122	6.31629775	6.786923845	6.413426052	6.451738536	6.894833462	6.481337674	6.811434206	6.391482671	6.474939433	6.56415202	6.785163568	6.777828139	6.509237438	6.475958878	6.469738721	6.564780688	6.71166265	6.580417584	6.424379847	6.586854842	7.738465763	6.419712602	6.493267445	6.7378441	6.602429741	6.522201204	6.653842663	6.548662451	6.541560509	6.543827327	6.435789577	6.447354138	6.724444165	6.533815583	6.696121001	6.524315662	6.934956575	6.530628945	6.416697162	6.413011705	6.520410183	6.575977795	6.837238362	6.488442308	6.415130349	6.440440363	6.44414626	6.581984223	6.501508829	6.440187454	6.468342594	6.650459443	6.456041279	6.518291934	6.554075693	6.461132847
hsa-miR-506-3p|MIMAT0002878	6.799880422	6.63036725	6.604116874	6.5361725	6.461819504	6.415194078	6.463700999	6.42455252	6.440906921	6.404676843	6.54593415	6.479690055	6.49141615	6.506378491	6.5429095	6.515682951	6.484698498	6.469238487	6.470714497	6.430242654	6.589331667	6.51141461	6.417475698	6.567010649	6.695227894	6.560092571	6.89598217	6.921531923	7.912632794	6.837087921	6.44898879	6.438302778	6.656258308	6.585624925	6.604588857	6.447356131	6.468828956	6.487635187	6.485241463	6.458701708	6.439870719	6.564100137	6.469117212	6.494071992	6.455482819	6.409433964	6.414566879	6.586574963	6.434929173	6.497514257	6.442023409	6.480577401	6.435942108	6.398369538	6.44126231	6.529903396	6.617415085	6.4482627	6.650276088
hsa-miR-507|MIMAT0002879	6.553258438	6.656487027	6.595197037	6.532195138	6.620571159	6.51909124	6.543473704	6.6425623	6.479243973	6.544648046	6.573688979	6.501534807	6.559457819	6.567361119	6.597194101	6.672026743	6.664751027	6.590800309	6.774451172	6.477093813	6.681701625	6.567838925	6.771847002	6.636676058	6.421374592	6.514009499	6.531771778	6.479133359	6.658640854	6.517442409	6.610864848	6.640936527	6.652469861	6.704161307	6.757206509	6.671091111	6.63381119	6.486957015	6.402164434	6.578730687	6.488821976	6.429065377	6.512907571	6.523579069	6.523813341	6.536226886	6.524188082	6.683623283	6.497874882	6.532400656	6.594422311	6.474015962	6.491261242	6.583768253	6.55721035	6.4894402	6.640687901	6.595304389	6.713326245
hsa-miR-508-3p|MIMAT0002880	6.607932477	6.696325952	6.743910777	6.310398537	6.590745303	6.554597046	6.537106154	6.729650543	6.530724531	6.657597163	6.480477284	6.507436637	6.640869404	6.659764917	6.650844962	6.597233442	6.608153935	6.642442368	6.886568192	6.564113161	6.808537403	6.543208649	6.607169072	6.569402981	6.463728629	6.547112408	6.534081722	6.474839356	6.68714915	6.579177054	6.747311607	6.899312357	6.948643347	6.835578599	6.912935744	7.129133753	6.692664496	6.564670207	6.460271711	6.460710622	6.55516281	6.492026815	6.528180013	6.614268256	6.571364259	6.549323824	6.569652926	6.48333088	6.536463334	6.554540724	6.683952848	6.510664429	6.526188297	6.53310643	6.609834602	6.655652092	6.703933045	6.651754195	7.162510726
hsa-miR-509-3p|MIMAT0002881	6.489115978	6.552036866	6.591268068	6.302194807	6.482586184	6.4388299	6.412868466	6.523670134	6.41607855	6.445058321	6.424293621	6.429197119	6.493077368	6.498733388	6.604683312	6.508794727	6.485557458	6.516141987	6.63749183	6.446197471	6.569335143	6.428419336	6.569788339	6.502999291	6.506908187	6.397283287	6.482000266	6.421590329	6.496395516	6.512323894	6.570388906	7.127657734	7.10769344	7.002776931	6.866180568	7.606997876	6.80009988	6.403788394	6.385228005	6.329940536	6.529313852	6.407312313	6.413285733	6.474246041	6.475813911	6.440026517	6.479491719	6.418019342	6.439839299	6.396370333	6.501563427	6.432047316	6.40053408	6.461174571	6.497261566	6.497928181	6.597614589	6.530394068	7.531359506
hsa-miR-510-5p|MIMAT0002882	6.835490354	6.756786084	6.704421419	6.728504618	6.816462552	6.638358804	6.643187726	6.548095525	6.664179153	6.598367382	6.786071125	7.135019858	6.703074621	6.687950001	6.746215909	6.807107459	6.649801218	6.676391603	6.564146502	6.73756156	6.520779585	6.747606985	6.69544633	6.722127923	7.405510894	6.594360845	6.748272889	6.857367573	6.718832294	6.951382358	6.621520455	6.64332905	6.875530626	6.91828289	7.029390016	6.849446217	6.872438009	6.752970021	6.715780691	6.698141151	6.706430447	6.745620533	6.813088349	6.841552243	6.654488075	6.677638923	6.673553553	6.829639821	6.65051682	6.714928142	6.759070224	6.86599717	6.733268991	6.779132913	6.764824909	6.6698152	6.673693911	6.70183359	7.132435916
hsa-miR-511-5p|MIMAT0002808	6.459273886	6.462298142	6.510679878	6.482130165	6.470589408	6.414127488	6.437662034	6.417747151	6.33942166	6.397449625	6.48897644	6.365315417	6.474457333	6.452933073	6.47622381	6.508566647	6.482730208	6.440898185	6.556888501	6.439322447	6.551667496	6.498911337	6.45188689	6.447261993	6.447221182	6.361374941	6.415720397	6.320320608	6.581620945	6.40955694	6.488372227	7.003895931	6.414301617	6.34280024	6.481097292	6.522991772	6.357666024	6.378836242	6.313651043	6.540134024	6.40234964	6.381128211	6.401315726	6.445071135	6.476428882	6.385959751	6.421902463	6.578958392	6.364374135	6.424453615	6.458121504	6.395794677	6.412887082	6.429686407	6.430994276	6.448978358	6.477984128	6.471509897	6.447621634
hsa-miR-512-3p|MIMAT0002823	6.48630474	6.744787816	6.580420778	6.276686607	6.52130817	6.492939157	6.499769459	6.585831335	6.456766433	6.602316135	6.427662862	6.440768809	6.591978148	6.50147693	6.621520445	6.625762394	6.521935738	6.610244158	6.63378302	6.448980841	6.699472095	6.501026639	6.488065976	6.528251169	6.448399869	6.443871228	6.499031033	6.412098671	6.611900651	6.447247771	6.635555956	6.604295635	6.467035545	6.421430719	6.422227738	6.697100055	6.45250807	6.478360426	6.383780747	6.358479107	6.490101596	6.466075253	6.486312938	6.503628483	6.559330658	6.444854329	6.475760666	6.543998049	6.500633045	6.476327853	6.533726942	6.371731864	6.450415445	6.354436964	6.49920497	6.518262658	6.604423981	6.539735494	6.624615371
hsa-miR-514a-3p|MIMAT0002883	6.346814463	6.39653359	6.38167708	6.477579572	6.417783666	6.34540148	6.325566249	6.435428795	6.337237512	6.361491287	6.483605967	6.40162556	6.349953879	6.352768685	6.42015936	6.406744933	6.440268242	6.378267678	6.536540058	6.363716438	6.533411672	6.434113574	6.456170197	6.35441848	6.357256741	6.40408701	6.47127008	6.299440925	6.427377608	6.438703265	6.456295068	6.749506947	7.208512288	7.029999981	7.556430963	6.933746116	6.845964426	6.380877489	6.45198181	6.446888981	6.413199621	6.300371952	6.439401905	6.414610712	6.41144474	6.391277189	6.439946691	6.468495791	6.449003993	6.326712155	6.379461554	6.318099178	6.428867784	6.401710779	6.332284003	6.352683633	6.357270373	6.34585587	7.341078212
hsa-miR-515-3p|MIMAT0002827	6.422103968	6.463695924	6.484949917	6.161480083	6.425128154	6.374088388	6.389378296	6.321819654	6.366919793	6.412942584	6.24710687	6.329281009	6.458230374	6.418694334	6.349909071	6.417315536	6.400752362	6.37533648	6.522400832	6.370652224	6.503751486	6.392072472	6.49094677	6.392145249	6.480289227	6.259618291	6.397933062	6.384947798	6.493491992	6.364326997	6.439257138	6.356189365	6.382640393	6.369083469	6.2738545	6.454523541	6.327484459	6.335833929	6.328607048	6.330647156	6.377293266	6.389690636	6.358486069	6.45430343	6.380725205	6.340712061	6.361539706	6.328436626	6.340446464	6.359135492	6.459366001	6.348444949	6.36752369	6.411217763	6.429582376	6.405918337	6.446154671	6.394862175	6.432686011
hsa-miR-515-5p|MIMAT0002826	6.248225725	6.457606932	6.363477544	6.235378177	6.303788748	6.221469804	6.22762483	6.289589725	6.255359857	6.352539135	6.265227873	6.261827339	6.295802778	6.25348281	6.154066137	6.281449318	6.27255413	6.27629508	6.295383852	6.26522964	6.322265997	6.260219669	6.25741834	6.223376683	6.314064045	6.248641657	6.240357273	6.280053029	6.288205951	6.180740903	6.333012966	6.284225358	6.292091444	6.275887329	6.247219331	6.268821807	6.221683636	6.172522051	6.238075094	6.280142501	6.240818779	6.251886856	6.244465978	6.304334067	6.2561014	6.264727691	6.253449004	6.232786334	6.263119946	6.150979563	6.244652818	6.304164756	6.263144228	6.293489941	6.272293371	6.243636293	6.28397869	6.253029382	6.47991967
hsa-miR-516b-5p|MIMAT0002859	6.762625308	6.894802271	6.731788198	7.053521846	6.868631668	6.759623751	6.738367311	6.56256355	6.687500609	6.656992949	7.186027433	6.777605561	6.732931426	6.762848445	6.97116487	6.552131395	6.853749616	6.593565704	6.506544338	6.663247025	6.576801515	6.789090127	6.712014878	6.784840794	7.328467184	6.746980502	6.974342638	6.979453927	7.081701104	6.797429161	6.625738604	6.693402265	7.047639108	6.944480747	7.047783039	6.774694566	6.8297802	6.758202252	6.988215955	7.207393071	6.824606337	6.806279353	6.844750024	6.917415253	6.889245137	6.764107819	6.747408852	7.571344126	6.774059217	6.621739337	6.744356951	6.853828316	6.720257112	6.718880132	6.672147237	6.641626657	6.716410049	6.793019702	6.777916275
hsa-miR-517a-3p|MIMAT0002852	6.39481675	6.47175294	6.443345238	6.395507986	6.39273775	6.365524991	6.355636606	6.379713786	6.342514846	6.383843251	6.476083993	6.357932882	6.407488209	6.445643195	6.492844325	6.403826686	6.399092613	6.320140723	6.361129874	6.361296653	6.382163012	6.35553098	6.376759649	6.372361507	6.287582528	6.289921595	6.366807847	6.388225677	6.380643886	6.349557701	6.388218342	6.322152393	6.418890096	6.330150181	6.358309824	6.404271584	6.314956004	6.34368153	6.34092011	6.347467968	6.356942386	6.287660209	6.494453544	6.416669761	6.381819222	6.341445056	6.360521954	6.436094416	6.33900395	6.300667865	6.400936521	6.362640686	6.361333889	6.365651302	6.407957407	6.438731779	6.340830821	6.408724729	6.354736191
hsa-miR-517c-3p|MIMAT0002866	6.448162908	6.515399742	6.5021178	6.522521719	6.479678367	6.456984871	6.421222398	6.512829399	6.51714935	6.508992097	6.537346126	6.394613589	6.732167673	6.466473241	6.537668849	6.504936706	6.442297323	6.546009327	6.561425272	6.385575561	6.59113741	6.448165364	6.452050848	6.427602657	6.319713352	6.449701977	6.508959654	6.426050598	6.532396382	6.565165502	6.532765786	6.442729699	6.460392548	6.340393746	6.577568647	6.557328297	6.418592695	6.452426634	6.697336271	6.841905455	6.513279148	6.334868582	6.763394364	6.514512794	6.420005832	6.463231338	6.317887431	6.571233322	6.461072931	6.442460823	6.509236095	6.413127808	6.360934186	6.466578281	6.499462284	6.41011907	6.477537057	6.460515031	6.444994192
hsa-miR-518a-3p|MIMAT0002863	6.432915493	6.428621721	6.418288256	6.425615767	6.391550704	6.373303079	6.32983941	6.368527642	6.582870021	6.321810827	6.452806281	6.333907702	6.387891771	6.420000458	9.878216693	6.446904705	6.373915594	6.361468103	6.430073943	6.377786799	6.460261201	6.338816289	6.385309943	6.346795053	6.317009856	6.223648609	6.375750096	6.210976533	6.446539919	6.292406272	6.442759321	6.390835435	6.345634795	6.346598406	6.435017876	6.439189526	6.326193355	6.277215337	6.276359114	6.409029315	6.404873726	6.344427311	6.311163834	6.321707996	6.372846847	6.329188824	6.373104713	6.490450956	6.362817332	6.249607892	6.380349641	6.359873856	6.334162804	6.350400354	6.356420504	6.407994755	6.327862092	6.386517151	6.391594989
hsa-miR-518b|MIMAT0002844	6.740778334	6.768104475	6.853862417	6.63797161	6.719719845	6.616423956	6.626505942	6.731195807	6.624116301	6.674660374	6.752818072	6.624379361	6.717358203	6.685271929	6.759629844	6.788705708	6.759272465	6.727054807	6.762932822	6.64774062	6.787433587	6.686774733	6.618289396	6.623810656	6.503948849	6.615622922	6.703115996	6.659076684	6.831146421	6.706437793	6.69494581	6.696481925	6.638986337	6.666408091	6.75233753	6.716142865	6.594888106	6.586363109	6.51465545	6.612097227	6.615191171	6.621032972	6.639056461	6.811108756	6.611790879	6.607656743	6.620372302	6.742948744	6.649203026	6.629583233	6.672608945	6.681944414	6.588073643	6.766200264	6.696724081	6.672553648	6.61454179	6.723048192	6.694829833
hsa-miR-518c-3p|MIMAT0002848	7.310415734	7.287743847	7.292025216	7.453197405	7.350536094	7.190655946	7.204985209	7.169496286	7.251171157	7.229892978	7.193573325	7.130211037	7.256883208	7.146042636	7.254952601	7.461839001	7.394338754	7.204607563	7.411218855	7.245827151	7.450215561	7.287508594	7.183430852	7.20889869	7.787477995	7.032852278	7.39915069	7.268741529	7.595181618	7.350436231	7.263407505	7.342570559	7.249168137	7.24274643	7.25358133	7.376628899	7.288490198	7.212332809	7.273176584	7.213160457	7.235496629	7.5343768	7.771734548	7.833933264	7.237604727	7.181911486	7.335734582	7.588126055	7.17067613	7.268709753	7.318743768	7.706945721	7.115500925	7.414875347	7.098995218	7.122783118	7.213543838	7.333760805	7.253660695
hsa-miR-518d-3p|MIMAT0002864	6.434368475	6.496851909	6.528171178	6.230062054	6.560294819	6.427064589	6.36022594	6.440542175	6.302891587	6.439140813	6.256091791	6.411121143	6.520912988	6.465563467	6.477416108	6.452717107	6.471870003	6.355623768	6.493198129	6.402845957	6.471274575	6.389840693	6.540801266	6.494384965	6.776456414	6.393403194	6.453293293	6.368043186	6.505491506	6.419545426	6.419589329	6.444541422	6.388809345	6.349419284	6.22389112	6.47794628	6.345507114	6.370953561	6.22127187	6.154662019	6.306609424	6.334262525	6.498426946	6.445772889	6.417979693	6.392437657	6.437247155	6.312603019	6.32956073	6.3936445	6.443685045	6.403209356	6.351125075	6.422637124	6.525056635	6.530781109	6.411581876	6.442929202	6.372216491
hsa-miR-518e-3p|MIMAT0002861	6.492745189	6.652105211	6.591759958	6.401697111	6.620826966	6.512473263	6.432859745	6.523012399	6.472102757	6.523211935	6.42921466	6.501399867	6.544806647	6.562605159	6.480826403	7.195606901	6.589093499	6.512853274	6.629015456	6.495059522	6.600522287	6.5864034	6.560494493	6.515161148	6.532022044	6.485635901	6.522893494	6.493287354	6.571121734	6.425436034	6.551060467	6.533920585	6.587242675	6.44641883	6.39573602	6.505615934	6.46485077	6.407504891	6.391436922	6.392040695	6.483533091	6.519557271	6.745175452	6.524303904	6.47693202	6.483476797	6.380509864	6.406420875	6.47817444	6.412213179	6.511531276	6.4736356	6.451592143	6.503192106	6.524877175	6.521647127	6.52852904	6.575956655	6.602100638
hsa-miR-518f-5p|MIMAT0002841	6.89865712	6.83475465	6.779732547	7.200146212	7.031529944	6.853714376	6.94329234	6.740452027	6.930625419	6.917488668	7.093691857	6.864931271	6.919966993	6.771708921	6.948341471	6.495494039	6.965154871	6.803979288	6.495537162	6.815588004	6.510035252	6.972290977	6.618102538	6.851273024	7.467399202	6.713022252	7.004750956	7.188880765	7.561496361	6.869719316	6.666442111	6.521951435	6.896532498	6.906279553	7.054693556	6.647776607	6.981311533	6.966973815	6.908285419	7.250009647	6.9818387	6.990699315	7.202225761	7.158435472	6.949843937	6.894702353	6.876464422	7.460229801	6.920090636	6.803793194	6.869641781	7.086535653	6.801024076	6.943240592	6.71001375	6.902656237	7.157746391	6.926056255	6.931092691
hsa-miR-519b-3p|MIMAT0002837	6.32103375	6.442687007	6.381347213	6.343272272	6.448864699	6.29558966	6.293385746	6.360544268	6.2608641	6.387000235	6.383332373	6.27763848	6.747582989	7.012307994	6.366753013	6.38060535	6.48527307	6.377219436	6.468629701	6.343647448	6.411940466	6.41867547	6.307769208	6.30317904	6.276485605	6.270772087	6.373023721	6.284175587	6.377711745	6.31335366	6.391946629	6.377351634	6.35960995	6.280578448	6.334039317	6.349823234	6.279101846	6.290588916	6.743779079	6.873753491	6.496535881	6.286746696	6.924004948	6.350662898	6.30693076	6.287941118	6.306181274	6.350758893	6.307252711	6.221948893	6.424526112	6.252157244	6.297119522	6.33162547	6.337584627	6.413891844	6.354440101	6.314364752	6.360637659
hsa-miR-519c-3p|MIMAT0002832	6.448081945	6.500758543	6.478482719	6.407870291	6.473159783	6.438124722	6.422917866	6.444014257	6.425016266	6.453532586	6.478513152	6.400677163	6.455704517	6.447526965	6.474238744	6.45548255	6.504850561	6.441948772	6.512395991	6.428114164	6.505119046	6.430994824	6.509835898	6.480844913	6.323344058	6.377115042	6.436623399	6.510656302	6.554525518	6.404767258	6.51321742	6.358621087	6.433725611	6.409553352	6.405092537	6.490450608	6.426698057	6.408597093	6.422808112	6.432215764	6.422191384	6.362211759	6.467051708	6.489091216	6.39870181	6.42666117	6.466058308	6.504712354	6.428760942	6.380683265	6.471219912	6.430189764	6.34769593	6.369910019	6.414063	6.720835707	6.46221116	6.474367718	6.42801956
hsa-miR-519d-3p|MIMAT0002853	9.023777895	9.380780004	9.970142392	8.019088545	8.728705678	10.08980978	9.477241225	10.23697997	8.951538346	9.539867619	9.332711637	9.626891428	9.876532096	9.826558198	9.143963633	9.962857742	8.086714596	9.29993709	9.074654725	9.035755263	8.290199702	9.428094639	8.51694203	7.927777824	7.645730944	7.719279201	7.889846815	8.660150647	7.618083748	8.323063231	9.880036395	7.725224108	10.48557948	8.664400512	8.736200921	8.368176949	8.720573342	9.131853046	10.04461023	8.418692218	9.658952638	9.070405179	9.843132293	8.976716571	9.255604331	9.142495339	9.202329715	7.254281798	9.64040398	8.52097984	9.113007759	7.992420061	9.072325588	8.210082266	9.455546225	9.481542416	8.620580773	10.05732277	8.694443759
hsa-miR-519e-3p|MIMAT0002829	7.285266251	7.328380993	7.286403999	6.99174969	6.97020712	7.258500304	7.180621437	7.200779784	6.984060571	7.144147535	7.105353486	7.128708562	7.315337793	7.309129237	7.025275236	7.191165132	6.844454565	7.164022701	6.988394528	7.07665674	6.823512978	7.292409091	7.061807069	6.841425862	7.18381487	6.813099218	7.01456492	7.200170093	7.280578279	7.153769638	7.27967412	6.701832438	7.285252927	7.071109653	7.168421168	6.887616107	7.156194149	7.029112191	7.230301226	6.684035481	7.288981212	7.036734839	7.387974489	7.480994882	7.268460671	7.077474916	7.103468283	6.784180819	7.426003055	7.063777651	7.129142944	6.998538155	6.966007989	7.046992968	7.196918837	7.297207424	7.026166456	7.34108214	7.097349123
