Entrez id	hsa-miR-1-3p	hsa-miR-30a-5p	hsa-miR-155-5p	hsa-miR-16-5p	hsa-let-7b-5p
348487	-0.1270095	0.082223718	0.232064054	-0.017706451	-0.058361922
79798	0.1546387	-0.155191378	0.292643784	-0.151021664	-0.191148687
79094	0.6219569	-0.793440256	-0.278921129	-1.145118471	-0.273879926
147015	-0.6381683	0.65165924	0.53292403	0.01763546	0.098299275
7166	-0.01505537	0.162468214	-0.085675964	-0.007540894	-0.076360712
23122	0.000959206	0.062655472	-0.432979648	-0.021599217	0.308081646
344838	-0.05819746	0.047703193	0.229085517	-0.119615476	-0.068355359
83641	-0.1582056	-0.355915041	-0.377088316	-0.037634853	0.343827256
83483	-0.01177615	-0.07674528	-0.506167261	0.106307987	-0.067002846
3812	0.1186868	0.082351572	0.013085724	0.040391003	-0.123688462
84064	0.1976593	0.204947423	-0.291494914	0.188838738	0.752117766
10669	0.1225271	0.157908776	0.602902963	0.611032221	0.226289836
341405	0.1595881	0.218304156	0.234007271	0.173121662	0.159291332
92002	0.2277699	0.037888536	0.898617149	0.263194386	0.258449999
130749	0.2342659	0.053815139	0.557409707	0.434379901	0.254422358
64710	-0.2844806	0.180421565	0.210974569	0.606357479	0.826007389
54881	0.06650581	0.208618075	0.25212989	-0.070743998	0.054154365
5683	0.07887558	-0.034694907	0.232794594	0.089613433	0.275292338
60529	0.02263751	0.183004972	-0.201239619	-0.045350522	-0.112693854
23041	-0.04032993	0.257640206	0.155713086	0.054972988	0.063238984
284756	0.02527054	0.283788422	-0.046132293	-0.025380131	-0.052525526
220002	0.07056844	-0.095730086	0.00988097	-0.648646615	-0.093971565
7582	0.2704639	0.428586646	0.674426839	-1.081361554	0.246507731
219681	0.1206614	-0.045135999	0.003576187	-0.028454155	-0.260665338
442117	0.02984105	0.088214395	0.124788644	0.020686513	0.115245165
10974	-0.05151006	-0.294401762	0.251168045	-0.607150477	-0.697095851
56204	0.2224622	-0.467217512	-0.461292333	-0.128375901	0.187496111
221391	-0.1014116	-0.017937415	-0.20245646	-0.205141465	-0.326979666
56252	-0.1377911	0.148881169	-0.06080869	0.182796201	0.052198284
8451	0.07856386	0.127469022	0.179169522	-0.048173106	0.369863714
120400	-0.0256631	-0.231701341	-0.061191473	-0.134420449	-0.204719669
51463	0.2758872	-0.023555287	0.303598299	0.314761623	0.59090392
1670	0.07759376	0.24427078	-0.227203394	0.016465796	-0.329214858
3135	0.05747249	-0.00879171	-0.16600534	0.211367928	-0.105636623
51805	-0.02553116	-0.048677815	0.365493683	0.271963974	0.230687034
3108	-0.2150789	0.171167389	-0.287346477	0.903193364	0.249055602
10235	0.01961126	-0.091291442	-0.146970637	-0.186238342	-0.226778385
1123	0.03738231	0.031306036	-0.083935179	0.126574095	0.045273679
7107	0.559492	-0.212873979	0.406083747	1.187082618	-0.089919942
85021	0.174716	0.182697139	0.389555351	0.130200912	0.304834316
414236	-0.1788513	-0.079301498	0.282997492	-0.128981015	-0.182678254
11051	0.04898575	0.200852761	-0.223248871	0.114483854	0.330999222
55149	-0.1058769	0.175676243	-0.357791485	-0.30645273	0.052514212
57620	-0.2131558	-0.203727516	-0.265665466	0.046203222	0.358056985
54329	-0.01734705	0.082279005	0.167863889	0.001861258	-0.027741878
150372	-0.005977546	0.076837105	-0.049283034	0.00739353	-0.00993358
144097	0.2218189	0.110424422	-0.189830169	-0.367894084	-1.494395492
610	0.08896078	0.178285387	-0.118370262	-0.293775534	-0.510702786
150350	0.05284265	-0.033135168	0.0379718	-0.007633417	-6.34E-05
29896	-0.3743626	0.071443808	-0.18394898	0.256232315	0.508808983
10159	-0.2235669	0.083697325	-0.429245054	0.10945971	0.144036595
160428	0.2983756	-0.260732242	0.426872385	0.207407736	0.560266363
7884	-0.1422299	0.099798312	-0.384829965	0.716025481	0.198936972
8726	0.1498998	0.128423039	-0.262830145	-0.019234346	-0.035312821
6305	-0.09793954	-0.163045054	-0.096437165	-0.218761254	-0.117653996
23492	-0.2840179	0.277958732	0.437745053	0.465746606	0.389516686
1501	-0.001196948	0.05194155	0.016845809	-0.001156296	-0.053238916
63967	-0.3250354	0.07792057	-0.536395139	-0.590476776	-0.525166698
126069	0.05009844	0.174611382	-0.239873863	-0.013941554	0.035148966
285093	-0.07518915	0.035216963	0.139394811	0.139394811	0.103366976
3352	0.1457769	-0.136670395	-1.022197636	-0.305851513	-0.739456635
8749	-0.1059461	0.051166642	0.110904955	-0.022229239	0.09559877
3601	0.3880456	-0.040355752	-0.042719424	-0.467172842	-0.18333307
113278	0.04886244	0.148591266	0.007772495	-0.251316601	-0.275003833
401190	0.08203458	0.15627842	0.213620297	-0.064473158	0.163444469
8852	-0.06576603	0.048529518	0.070245903	0.160021613	0.113921501
286207	-0.05846132	-0.011974463	-0.065426011	0.047391864	-0.278857744
11033	-0.1891502	-0.043436367	0.009750702	-0.037220654	-0.28642213
8833	0.04468947	0.142173496	0.584027892	0.333492281	0.289720472
6990	0.08430986	-0.004751584	0.304323728	-1.134387186	0.144418343
1386	-0.1760111	-0.272767679	-0.190826176	-0.501307204	-0.164107292
55267	-0.1346622	0.126182817	-0.093832125	-0.009915011	-0.170859866
55001	-0.3002619	-0.016082101	-0.211472304	-0.10277881	-0.346821274
4300	-0.2079521	-0.235595756	-0.41412197	-1.15492196	-0.404609351
66000	0.02947889	0.189107565	0.10218621	-0.040957693	-0.075434734
441519	-0.2724922	0.143356771	-0.075351304	-0.16996481	-0.054114343
115701	0.08286345	-0.608370498	0.767672369	0.74968099	0.987256489
64122	0.05431933	-0.357262165	0.336580393	-0.160755933	-0.299980616
83752	0.1991297	0.095360188	0.385625349	0.307652047	0.161777599
83551	0.1730373	-0.217119007	-0.183498224	-0.068377193	-0.253853797
79157	0.2491963	-0.192345217	0.150652924	0.243256628	0.223144682
64066	-0.1410514	-0.378194883	-0.099784054	-0.143605462	-0.055520254
51377	-0.003167226	0.100378424	-0.366615164	-0.46440007	0.077027987
55809	-0.05010244	0.032941283	0.159254592	0.409727468	0.063146165
8302	0.1306829	0.132882785	0.095622936	0.050476862	0.028411942
374395	0.2911987	0.125665911	0.120447512	0.744357313	0.159176434
253650	0.1203492	0.099787722	-0.049761376	-0.447156984	-0.18284486
3309	0.3056092	-0.426593504	0.599779124	0.138634544	0.784715389
158062	0.136138	-0.262721274	-0.006546705	0.046292294	-0.132913925
10332	0.1367837	0.189793927	-0.038081989	-0.222682847	-0.12043013
10848	0.2283462	-0.038512648	0.34462393	0.372341318	-0.304826826
5320	0.04845709	0.087873927	0.207849379	0.152810654	-0.03335986
56914	0.618982	-0.034134033	0.038817265	-0.158255065	-0.298523762
2314	0.2061128	0.004040904	-0.059955152	0.275792058	0.002536303
3659	0.05456854	0.339614453	0.201569624	0.436780842	0.023374904
4293	0.05325075	0.301617688	0.380144857	-0.058780328	-0.394546859
1033	-0.0170126	0.238883027	-0.252695893	-0.102045851	0.398250485
55314	0.02319203	0.183908271	-0.086640394	0.05106043	-0.028931007
325	0.2876144	0.215695411	0.258508354	0.248684328	0.23635127
51222	-0.01431813	0.250593168	-0.140857194	0.014662736	-0.350429026
6424	-0.0705507	0.13134557	-0.205124961	-0.14054627	-0.222175811
29979	0.1433092	-0.098317072	-1.06982454	-0.266017909	0.160221694
8572	0.1822086	0.052855176	-0.01784218	0.034866492	-0.030027926
7555	-0.03134943	-0.049699881	-0.356488402	-0.228850616	0.032695969
152519	0.07981076	0.138447857	0.304615714	0.060120742	0.072030811
1059	-0.2401275	0.37312725	-0.46181121	-0.686664916	-0.917466311
1264	-0.02788823	0.123093324	-0.085443257	1.287858582	-0.432518719
51264	0.1716516	0.035527721	0.163831109	0.171054041	0.158370081
5173	0.1184915	0	-0.175567069	-0.065542496	-0.092321337
8492	-0.526302	-0.026847928	-1.954372211	-0.249810247	-0.626046135
84940	-0.01398689	0.485655696	0.498815126	0.581984042	0.165792736
63931	0.5204052	0.004178155	0.271092434	0.0711553	0.255093928
23439	-0.1389577	-0.320642137	-0.150809683	-0.103908321	-0.203076622
10542	0.4513105	-0.085093333	-0.031817706	0.489330398	0.186873826
57419	0.04716937	-0.041053039	0.023154269	-0.017302381	-0.13420527
91977	-0.1566921	0.006095402	-0.166859397	-0.119553198	-0.222319233
90378	-0.5035731	0.145587273	-0.965998532	-0.013982548	-0.59201886
11136	0.08486046	-0.067217582	0.263247239	0.053452116	0.053452116
57455	-0.09848933	0.159402851	0.256503653	-0.361620721	-0.395011636
221037	-0.09327725	0.031466438	0.078558384	-0.355692935	0.274969456
8349	0.7727398	-0.01194586	-0.034750255	-0.670273	0.298221265
6664	-0.05966314	0.140416033	0.278642934	0.005608035	-0.123892234
11198	-0.716497	0.369653679	-0.413038202	-0.667527306	-0.487272804
440699	0.01927009	0.225201149	-0.489857012	-0.081421061	-0.231350748
253512	-0.1775086	-0.074524225	-0.000716977	-0.101968651	-0.019194601
401474	0.1192348	0.170909007	0.220708865	-0.145938028	0.031193567
10331	-0.2881789	-0.217668348	-0.609170954	-0.496388445	-0.449455355
24	0.2492483	-0.14512598	0.093125544	0.483122635	0.053095892
7371	-0.01380015	0.109075712	-0.861901669	-0.264357861	-0.364524288
27120	0.2162575	0.207104934	-0.145808266	-0.415635168	-0.528546188
80323	-0.03725699	0.113635633	-0.173498707	-0.975136491	-0.049420421
80221	0.1285704	0.459740495	0.303000116	0.495101241	0.046681293
6768	-0.001127392	-0.067192785	0.011872343	-0.222005738	-0.363983765
2690	-0.2489276	0.058161977	0.202902097	-0.109390378	-0.156718416
56475	-0.05008368	0.60467545	0.240795327	0.234786251	0.119231886
3792	-0.3215936	0.312795367	-0.280593021	-0.06955983	-0.083173449
64864	-0.1209577	-0.395816031	-0.1640146	-0.189333171	-0.116017973
134829	-0.2061482	0.402066142	0.098491648	0.111088079	-0.022191185
79626	-0.07278866	0.097021631	-0.145287044	-0.224239681	-0.416691884
9878	0.03610027	-0.094462797	-0.066560375	0.478509208	-0.118168317
25822	-0.2189576	0.282179932	-0.895717954	0.05141359	-0.521655126
33	0.09244215	0.54513803	-0.326650352	-0.004290584	0.255578268
5739	-0.0904037	-0.006184771	0.12523407	0.0251902	0.008204391
29104	0.02321003	-0.098718125	-0.072096235	0.045817012	0.117111299
55686	-0.01101559	0.489168429	0.180273558	0.682135652	0.26125371
5803	0.04347384	-0.204243099	0.01060283	-0.372569053	-0.343899163
2535	-0.3464081	0.151891999	-0.453369648	1.386404647	-0.111362926
84830	-0.2567576	-0.233474271	-0.080650202	-0.126898168	-0.065291207
6301	0.2619089	-0.176243609	-0.263729516	-0.229825325	0.043248183
51129	0.004813363	-0.346663871	-0.839972742	-0.97258057	-0.781355437
55254	0.06712677	0.034191044	-0.01193845	0.196792666	0.135366185
116931	0.08105424	0.087823862	-0.084069862	0.011090803	0.025617667
3703	-0.5098032	0.156051926	-0.995154126	-0.266973235	-0.549298133
144108	0.3052694	-0.298108518	0.36625857	-0.329164768	0.501884001
51684	-0.1196122	0.096914695	-0.139375903	0.033054149	-0.176844918
6907	-0.2485482	0.252372408	0.254005936	0.313521739	0.592464846
4515	0.1562268	-0.251360827	0.052568654	-0.104411788	-0.006867596
5270	0.3146719	0.286926548	-0.176399365	0.574845756	0.533834755
259266	-0.6850786	0.243454297	0.428993532	-1.272109595	0.28264137
339	-0.1884366	-0.188800818	0.096838695	0.185396207	-0.24795926
10495	0.2262901	-0.190365135	0.552494915	0.098481119	0.395310045
1582	0.02151817	0.302654158	0.099428835	-0.005300716	-0.033294699
762	0.06930371	-0.078674335	0.082202586	0.1100355	0.043391011
122509	0.1937709	-0.002464274	0.673946228	0.726585657	0.162188975
1185	-0.03633005	0.241522475	-0.098537254	-0.01476511	0.072434948
92092	0.008263803	0.520033842	-0.479885582	0.447085506	-0.384278836
50801	-0.3425271	-0.101529694	-0.363363535	-0.145162393	-0.418104814
23764	0.6963032	-0.242231927	0.103644278	-0.700940611	0.231385084
84699	-0.1228406	-0.19941119	-0.128474332	-0.258669043	-0.312005292
23214	-0.61734	0.03398713	0.309876765	-0.44002605	-0.332792733
3626	0.1403827	0.128627995	0.641816844	0.360750549	0.458716482
5686	0.0888777	0.021988385	-0.213157527	0.175569768	0.104348878
22888	0.1116451	0.080717877	0.254026524	0.058424716	-0.05541966
117155	0.1565027	-0.094562296	0.388372582	-0.021393428	0.004240094
10801	-0.02847341	0.052839449	0.082650694	-0.40265827	-0.218689589
11122	0.03776843	0.211946156	-0.524812523	-0.162830969	-0.476942859
4440	-0.06710396	0.106844927	0.00715059	-0.221600807	-0.007201641
7483	0.5349273	-0.142650777	0.473049463	-0.074116809	0.049940099
83959	0.2009232	0.013056491	0.540118202	0.425709436	0.292699291
283337	-0.07300562	0	0.049834597	0.239877985	0.066820794
10825	-0.2022925	0.119688264	-0.041016779	-0.177491932	-0.151164161
2207	0.3920086	-0.056480762	0.002019478	0.080283563	-0.033039429
124857	-0.06369594	-0.305824034	0.027313883	-0.121498702	-0.104117205
920	0.05699169	0.012388266	-0.123066582	-0.031220465	-0.371910396
6992	-0.05884978	-0.059461065	-0.323518433	-0.681471607	-0.313840003
5711	-0.04835896	-0.310452977	-0.205765822	-0.107676169	-0.273709063
6713	-0.2560784	0.409022501	-0.5966518	0.742280031	0.664945835
54437	-0.08423912	0.047837728	-0.034080602	0.056244984	-0.316360616
2800	0.1351896	-0.295664629	0.226188899	-0.211799964	0.30073178
25928	0.1843201	0.301732848	0.286669746	-0.084405792	-0.142694321
10423	0.1208805	-0.29312262	0.238207687	0.044611385	-0.305744252
114	-0.02568676	-0.044263277	-0.12176799	-0.434819784	-0.432121451
10266	0.1191788	-0.03025509	0.199582608	0.030425625	-0.096257429
84861	-0.03953926	0.295906775	0.321088882	0.574323853	0.234176356
84060	0.07098893	0.073541181	-0.549309182	0.011358837	-0.094022898
5298	0.3404815	0.016416449	-0.035719192	-0.098617467	-0.177903899
10198	-0.2326441	0.289059829	-0.134071613	-0.347424548	0.69081593
25837	0.1372265	0.310060993	0.099274739	0.906840588	-0.138188437
5631	-0.004325087	0.271566016	-0.830103085	0.15056176	-0.311969206
92736	0.002790492	0.011492566	0.201316185	0.001717579	-0.005392594
2020	-0.08735478	0.026303113	0.434858814	-0.144340994	-0.142057156
254251	-0.4409938	0.03259686	-0.060152734	-0.659271636	0.03450934
399474	-0.272017	0.355375132	0.770199964	0.786953411	0.256376817
126231	0.06052925	-0.063276997	0.094816493	-0.182294753	0.123487013
4495	0.1018982	0.163210829	0.250315928	-0.331837676	-0.098361833
39	0.04423733	0.301044471	-0.474496759	1.147506847	0.539485911
221421	0.2251819	-0.453534879	-0.473019918	-0.303839724	-0.252695086
3915	0.02018692	-0.060276193	-0.572220607	-0.37935703	-0.406125983
51052	-0.1343363	0.01809815	-0.183206852	-0.424565138	-0.47032446
8661	-0.1053805	-0.037873707	0.049373842	-0.895355735	0.139051475
2079	0.000643219	0.012191019	-0.40415089	0.119655382	0.122845248
25814	0.2936362	-0.259065545	-0.479506264	0.606035336	0.266661942
9240	0.01717113	-0.398496904	-0.132955462	-0.062148053	0.081741352
144233	0.2687593	-0.097460502	0.478493368	0.501979194	0.134740902
5176	-0.1516386	-0.24030321	-0.26429068	-0.197538611	-0.324443023
10949	-0.008766494	0.062899662	0.030523727	0.369534279	0.262253002
26047	-0.1616152	-0.006504698	-0.184832992	-0.047172379	-0.141640959
285126	-0.1370985	-0.128411076	-0.148877602	-0.081913595	-0.127761437
50512	-0.08473861	0.052740096	-0.245198964	-0.218235827	-0.36022213
2306	0.1678523	-0.365495089	0.031214979	0.531172242	-0.134684479
55591	0.3887371	-0.28522168	0.556064582	-0.701089137	0.110241399
23166	0.05001944	-0.06840137	-0.02604725	0.140523313	-0.065404679
203100	-0.3109141	-0.487539531	0.318389715	0.535385625	0.470388541
6416	0.1864937	0.043216005	-0.200186403	-0.622409441	-0.076583314
56301	0.2050178	-0.11749535	0.18234954	0.286183727	0.063535576
3725	-0.07748249	0.134687519	0.023353168	-0.644941989	-0.178588257
844	-0.05604252	0.200002123	-0.009490499	-0.009490499	-0.102623548
26246	0.05411883	-0.094097407	0.309641585	0.306707083	0.177071998
23732	0.09021352	0.178216592	0.275546898	0.25603589	0.038534125
79652	0.3163921	0.093658329	0.179038553	0.117398713	-0.032368957
2803	0.4736685	0.056317481	0.543366318	-0.476219926	0.471301004
84898	0.06471209	-0.05773592	-0.299472707	-0.135143637	-0.162549618
84690	0.1019249	0.022494529	0.107317405	-0.018062695	-0.209946301
10797	-0.08637085	-0.275718567	-0.000208143	0.014301811	0.585977836
9061	-0.2508041	0.165740158	-0.458278333	0.337049345	-0.005595427
93035	-0.02126066	0.347195915	-0.090801225	-0.140077995	-0.001832602
148741	-0.01412571	-0.10486826	-0.416160283	-0.271838336	-0.604248072
10947	0.02413766	-0.162115605	0.076615572	-0.134065974	-0.002184327
55275	0.1452498	0.101798994	-0.093523	-0.156471074	-0.09908918
10744	0.2820117	0.21100785	0.174572718	0.459364373	0.093918823
57165	0.01430722	-0.037704006	-0.236316112	-0.017863328	-0.108789618
2913	0.1027757	-0.144508631	-0.342653855	-0.200222269	-0.225444205
7114	-0.1738822	0.020683622	-0.305200285	-0.036628882	-0.061470812
266977	-0.08356376	0.005504973	0.0522406	-0.078605504	-0.175128747
80727	-0.1994499	0.146391301	-0.108005533	0.455019297	-0.361660406
537	0.0896653	0.035017386	-0.092720798	0.23954355	-0.333425164
8669	0.1721563	-0.05234181	-0.231285375	-0.481055232	0.129656958
23389	0.06488048	0.080318174	0.161163919	0.356093679	0.326655683
80306	-0.5259244	0.44591794	0.112705765	0.34440405	0.107767482
3489	-0.2072117	-0.119494151	0.081714782	-0.166426472	-0.411996247
51454	-0.02843868	0.121025669	-0.161910616	-0.242631559	0.369109478
23607	-0.0871737	-0.043254879	0.035158748	-0.69530219	-0.001311495
83481	-0.2944727	0.249010824	-0.815061245	0.45260369	-0.940728554
4620	-0.2636758	-0.055789333	0.400707502	0.150337221	0.239430886
91607	0.3531833	-0.189017356	-0.26956717	0.009591647	-0.277648125
79726	-0.2442148	0.049984505	-0.594442345	-0.056527022	-0.34847415
55214	0.1607503	-0.000752576	-0.069301353	-0.043207316	-0.275044671
3418	-0.02203513	0.374354159	0.769621198	1.36537626	0.486288798
1024	0.1241516	-0.232510462	-0.698604326	-0.789366193	-0.519846642
91227	0.1011235	-0.229251697	0.820958915	-0.037503501	-0.075914325
51605	0.03840163	0.010676798	-0.286486478	0.105381495	0.277962183
123720	0.01796956	-0.288983378	0.133855137	0.293357245	0.147419638
83894	0.04932871	0.271323479	0.154155764	0.071769774	-0.00098639
10736	0.1854125	0.154862916	0.000692219	0.216685023	-0.370847887
84376	-0.4461907	-0.060059648	-0.349493884	-0.3166002	-0.012809504
56676	0.2226206	0.208513953	0.077553282	0.127649801	-0.019409618
55658	0.06607002	0.03644089	-0.097844471	-0.392996562	-0.39779722
5994	0.3582038	-0.21303339	-0.110478772	0.108127049	0.233932869
129807	0.1220811	0.137231935	0.019773204	0.07766575	0.128268536
11126	0.2169462	-0.138409397	0.665745303	0.102328387	0.182960414
79863	0.1571883	0.077339675	0.09211748	0.049744707	0.028457608
79009	-0.08665333	0.062660382	0.303001441	0.20583186	0.305299807
10776	-0.1311702	0.040864327	-0.556120984	-0.318816957	-0.247224057
63891	0.1926454	0.141342949	-0.701484687	-0.041259646	-0.576674266
4047	-0.2414313	0.302508529	-0.433314548	0.143246364	-0.4362053
9820	0.242668	-0.164499333	0.314785564	0.067422362	-0.029705717
159963	0.207007	-0.150691732	0.408595984	0.029166902	0.055574469
7403	0.2017481	0.125079816	0.291047268	0.143427878	0.235444245
9829	-0.1095916	0.094518662	0.155658586	0.308307517	0.423431618
4340	0.03181178	-0.012218102	-0.015390827	-0.07230438	-0.100394025
84814	0.06429778	-0.079017614	0.020281454	-0.230342622	-0.184203234
283431	-0.1631016	-0.040477943	-0.446104281	-0.643845963	0.276809791
146556	0.01150701	-0.109830099	-0.402808402	-0.328314767	-0.501754036
148229	-0.1376472	-0.148007314	0.007224265	0.473063036	0.090987606
6996	-0.4932231	-0.453728651	0.773996726	0.107903483	0.519303456
29850	0.2910607	-0.251950929	0.064473477	-0.17015815	-0.020720579
10570	0.1388249	0.003185969	0.272668334	-0.109090627	-0.0529007
5798	-0.2339436	-0.186407843	0.061468033	0.335463484	-0.087965532
25888	0.0120073	0.082253328	0.245717349	0.115452024	-0.043415848
84220	-0.2505931	0.155647254	-0.008437194	0.052409268	0.123675573
1580	0.01720919	0.219519145	0.055952308	-0.037537653	-0.119820211
5165	0.05519841	0.352780346	0.313185337	0.518666533	0.419695785
115330	-0.3167104	0.128689963	0.497948575	-0.024970203	0.132445211
2662	0.03155831	0.137421865	0.131175092	0.006485694	-0.131407401
23466	-0.4008006	0.154661732	0.779361517	-0.308765382	0.092020796
25823	-0.08506805	0.193087408	0.332690361	0.05400968	-0.023923178
30001	0.141363	0.12276873	0.051731121	-0.253485014	-0.110673803
55561	0.02561497	0.157600121	-0.152466014	-0.219491831	-0.249232412
8399	0.3456404	-0.269696502	-0.320490513	-0.106013267	-0.30147936
1409	0.3493981	0.409856716	0.102017713	-0.080336937	-0.157068424
55808	-0.08608007	-0.152471323	-0.205297363	-0.241404065	-0.475934744
6189	0.08673139	0.011811191	0.187960547	0.32527083	0.186826814
22863	-0.02529479	-0.11565973	-0.093922698	-0.513282593	0.276669374
129831	-0.1741461	-0.120883537	0.061204447	-0.235398196	-0.25286152
6452	0.03103062	-0.004226885	0.182075428	0.004954663	0.080226563
140545	-0.07110963	0.131722845	-0.079572943	0.05129346	-0.099138936
83700	-0.0897748	-0.002469642	-0.008151607	-0.019609715	-0.007405247
84888	0.1005066	-0.05491266	-0.155638609	-0.057540098	0.253343944
10260	0.0186844	-0.193807359	0.379349513	-0.599546938	0.329816179
55911	0.2813065	-0.204271117	0.320255216	0.054882874	-0.41367021
51307	-0.09806939	0.16438458	-0.011221193	0.10737383	-0.168940669
1800	-0.1762891	-0.041938132	-0.338616139	-0.047152661	-0.098643828
6039	-0.1064216	-0.006270724	0.014844306	-0.083862044	-0.479506066
326	0.2470503	-0.013509168	0.01766678	-0.077153387	-0.053962239
51076	-0.2220134	0.136797266	-0.122940466	-0.284113335	0.403340919
9776	-0.01437958	-0.071723119	-0.089761924	-0.145339487	-0.048240116
4640	-0.3315329	0.160437207	0.123122038	-0.147342914	-0.001445562
6558	0.1105095	-0.167019415	-0.193418197	-1.045573066	-0.024512294
79705	0.2569578	-0.199548069	-0.339219896	0.148751951	-0.381486742
8992	0.1262738	0.335442566	0.595816369	0.37152161	0.356463703
27295	0.2782403	-0.17039833	0.508327231	0.702670246	0.684015451
79709	-0.4498687	0.185493949	-1.21483027	-0.176613232	-0.686683542
84226	0.05854905	0.123178931	-0.124832464	-0.303247313	-0.37094852
157378	0.2054027	-0.105924262	-0.113287626	-0.184745702	-0.041944249
5133	0.07513792	-0.078307181	0.07749724	-0.005757754	-0.243261071
10535	-0.177681	0.150886322	-0.174862122	0.894437	0.362367173
7057	-0.8085596	0.399301829	-2.285550261	-0.64722343	-2.022451456
8341	0.1822535	0.04757583	-0.559650355	-0.193991421	-0.208673195
148170	0.1903895	-0.118242853	-0.131437401	-0.06156069	-0.150347878
25911	0.2207477	-0.059068516	0.140240703	0.263121013	-0.245010901
137209	0.2355416	0.059864074	0.223082051	0.100903593	0.689333126
9321	0.1841527	-0.084020618	-0.012551414	-0.935368444	0.022932161
5229	0.1762074	-0.138860097	-0.160941244	-0.703121216	0.098266035
115572	-0.6019242	0.638809521	-0.686252881	-0.279066037	-0.411628696
203076	0.126447	-0.12230022	0.143077905	0.094600465	-0.205108975
51393	-0.2538245	-0.236385996	-0.329491891	-0.155267851	-0.255430384
5911	-0.04548084	0.057838009	-1.173186569	-0.396112735	0.030912583
255231	-0.1804867	0.212977868	0.589626601	0.439896059	0.290132075
6196	0.1908904	-0.172410991	0.036397105	0.176423555	-0.039604325
286006	0.1327207	-0.277956042	-0.329029243	-0.552629996	-0.145134066
123355	-0.07523801	0.060247407	-0.079788408	0.220708842	0.055490721
283807	-0.1252867	-0.039114476	-0.249464038	-0.556763858	-0.396751038
55200	0.4369775	0.002998406	0.162084332	0.081292598	-0.112474498
5473	-0.02350784	-0.194007144	-0.287701258	-0.198038091	-0.380367222
1267	0.1166052	-0.16181614	0.162963568	0.414917842	-0.209786425
8320	0.2474001	-0.094045767	0.450342012	0.03538143	0.301238556
1723	0.01582337	0.0312608	0.37097974	-0.241020486	-0.002294688
84968	-0.02458925	-0.203375332	-0.380588547	-0.504028623	-0.48956589
400451	-0.02647704	-0.117231486	0.087863932	-0.06684649	-0.114155731
103910	0.1939805	-0.283110576	-0.039589157	0.087755927	0.114865
7182	0.06653624	0.11261068	-0.189942208	0.250190959	0.177196251
3624	-0.002381748	-0.049434904	0.129142022	0.08749212	0.1782199
5721	0.03771948	0.08621199	0.2757218	0.699890149	0.288314366
79002	0.05800531	0.11952318	0.214069029	-0.14703425	-0.266694601
6569	0.08971226	-0.015693366	-0.097731868	-0.044279919	-0.093992944
551	-0.2389004	0.297295024	-0.580639075	-0.428973127	-0.152058381
2735	0.3931039	0.000802328	-0.185366868	-0.101443422	-0.176587874
2739	0.04669702	0.085158222	-0.101546773	0.183364248	0.187960177
9332	0.1199004	0.005743811	0.209125207	-0.106920172	-0.079643788
440603	0.09500635	0.010897068	0.104538101	-0.132711076	0.03432634
131965	0.1213163	-0.12480779	-0.049590531	0.099143596	0.166998376
6198	-0.002758401	-0.214572495	-0.836787639	-1.126463917	0.057677991
5864	-0.06976006	-0.058987122	-0.062343935	-0.009920108	-0.399241654
153527	0.1644763	0.078723132	0.252603089	0.370256588	0.233960614
25924	0.1138502	-0.228287986	0.093837911	0.060662585	-0.072028002
81492	0.03838791	-0.012363452	-0.064580201	0.059454123	-0.135649093
1769	0.07171326	0.235168391	0.385630444	-0.003654211	0.055476757
8643	-0.4810034	-0.078606343	-0.17680079	-0.179382477	-0.295652271
8237	0.07412192	-0.046681744	0.062735763	0.644531518	-0.016502436
63922	0.03353503	0.067327908	0.389762037	-0.358324809	0.003479212
164237	-0.06736817	-0.114185518	-0.135766405	0.107863921	-0.11772498
696	-0.4626792	-0.121562535	-0.243276627	-0.169866814	-0.152690004
11333	0.203489	0.11456154	-0.152601629	-0.314621256	-0.157706984
1850	0.04290941	0.1556656	0.440565739	0.288355039	0.07354165
4783	0.371548	-0.134820662	0.307748978	0.475029796	0.43284515
27333	-0.3205897	0.171345019	0.52091992	-0.029109676	0.367736613
2037	-0.3020257	0.189355836	-0.79323664	-0.127408727	-0.004350963
79575	-0.006398744	0.147497508	-0.075577601	0.044597286	-0.255544074
5197	0.00703021	-0.032383705	-0.120370167	-0.106535779	-0.285846004
4288	-0.3712982	0.337142421	-0.121589471	-0.566552387	0.180647073
6708	0.02921575	-0.191001733	0.103558074	-0.021212691	-0.110872937
84894	0.3963678	0.076381004	0.408102782	-0.093669465	-0.221536313
83795	-0.2059713	0.051751906	0.025875953	0.058104172	-0.047437434
27077	0.2622951	0.088398002	0.665948173	0.125322063	0.051090587
55576	-0.1113929	0.268965684	0.008639716	-0.059188793	-0.31124637
114902	0.09615798	0.172710235	0.041160915	-0.09468867	-0.024584684
63934	-0.1154579	0.144335557	0.084298612	-0.127491434	0.085924098
221937	0.2394087	0.066854348	-0.161745632	-0.135429724	-0.165907672
5095	0.1864961	0.113232494	0.152186088	0.301138567	0.26436116
27091	0.01088796	0.109960305	-0.006469318	-0.002769629	-0.148275565
2359	0.1583752	-0.072025682	-0.236100384	-0.15121081	-0.118332002
5538	-0.01656831	0.193299748	0.369261957	0.458167335	0.467510069
120935	0.02605179	-0.083155426	-0.110308613	0.176467618	0.128306244
